Peer,vendor,KPI,value
Integrated performance management products,BOARD,Business value,6.705939322
Integrated performance management products,BOARD,Price-to-value,7.62665066
Integrated performance management products,BOARD,Recommendation,7.083102493
Integrated performance management products,BOARD,Vendor support,7.923846134
Integrated performance management products,BOARD,Implementer support,7.232533806
Integrated performance management products,BOARD,Product satisfaction,8.949787836
Integrated performance management products,BOARD,Customer satisfaction,7.662289846
Integrated performance management products,BOARD,Self-service,7.654255319
Integrated performance management products,BOARD,Flexibility,9.809668585
Integrated performance management products,BOARD,Ease of use,7.632313804
Integrated performance management products,BOARD,Sales experience,7.292654489
Integrated performance management products,BOARD,Data volume,1.028213166
Integrated performance management products,BOARD,Query performance,5.583001548
Integrated performance management products,BOARD,Performance satisfaction,6.750392465
Integrated performance management products,BOARD,Customer experience,7.188861071
Integrated performance management products,BOARD,Cloud BI,2.227272727
Integrated performance management products,BOARD,Mobile BI,3.26778942
Integrated performance management products,BOARD,Visual design standards,6.627906977
Integrated performance management products,BOARD,Location intelligence,4.043478261
Integrated performance management products,BOARD,Visual analysis,4.803910293
Integrated performance management products,BOARD,Innovation,4.194071536
Integrated performance management products,BOARD,Considered for purchase,3.350955131
Integrated performance management products,BOARD,Competitive win rate,1
Integrated performance management products,BOARD,Competitiveness,1.940382052
Integrated performance management products,CALUMO,Business benefits,6.10740112
Integrated performance management products,CALUMO,Project success,7.834920635
Integrated performance management products,CALUMO,Project length,7.888249694
Integrated performance management products,CALUMO,Business value,6.980049054
Integrated performance management products,CALUMO,Price-to-value,9.895558223
Integrated performance management products,CALUMO,Recommendation,7.200956938
Integrated performance management products,CALUMO,Vendor support,7.806782985
Integrated performance management products,CALUMO,Implementer support,6.781521305
Integrated performance management products,CALUMO,Product satisfaction,6.10466761
Integrated performance management products,CALUMO,Customer satisfaction,7.463454364
Integrated performance management products,CALUMO,Self-service,8.95
Integrated performance management products,CALUMO,Flexibility,4.5872101
Integrated performance management products,CALUMO,Ease of use,3.129170144
Integrated performance management products,CALUMO,Sales experience,9.927779429
Integrated performance management products,CALUMO,Data volume,2.265830721
Integrated performance management products,CALUMO,Query performance,3.726480824
Integrated performance management products,CALUMO,Performance satisfaction,4.120710059
Integrated performance management products,CALUMO,Customer experience,5.339854465
Integrated performance management products,CALUMO,Cloud BI,8.74
Integrated performance management products,CALUMO,Mobile BI,6.796484482
Integrated performance management products,CALUMO,Visual design standards,4.2
Integrated performance management products,CALUMO,Location intelligence,3.777777778
Integrated performance management products,CALUMO,Visual analysis,7.385135135
Integrated performance management products,CALUMO,Innovation,6.179879479
Integrated performance management products,CALUMO,Considered for purchase,1.367836517
Integrated performance management products,CALUMO,Competitive win rate,10
Integrated performance management products,CALUMO,Competitiveness,6.547134607
Integrated performance management products,Cubeware,Business benefits,6.287092814
Integrated performance management products,Cubeware,Project success,5.741013333
Integrated performance management products,Cubeware,Project length,3.048462116
Integrated performance management products,Cubeware,Business value,5.565294538
Integrated performance management products,Cubeware,Price-to-value,7.547314578
Integrated performance management products,Cubeware,Recommendation,3.907864627
Integrated performance management products,Cubeware,Vendor support,5.702778429
Integrated performance management products,Cubeware,Implementer support,5.283975715
Integrated performance management products,Cubeware,Product satisfaction,1.873530703
Integrated performance management products,Cubeware,Customer satisfaction,4.818564037
Integrated performance management products,Cubeware,Self-service,5.815217391
Integrated performance management products,Cubeware,Flexibility,4.960072611
Integrated performance management products,Cubeware,Ease of use,3.002155784
Integrated performance management products,Cubeware,Sales experience,6.713408473
Integrated performance management products,Cubeware,Data volume,1.970361926
Integrated performance management products,Cubeware,Query performance,4.973206373
Integrated performance management products,Cubeware,Performance satisfaction,1.392931393
Integrated performance management products,Cubeware,Customer experience,4.267587679
Integrated performance management products,Cubeware,Cloud BI,1.553846154
Integrated performance management products,Cubeware,Mobile BI,4.385387856
Integrated performance management products,Cubeware,Visual design standards,8.178743961
Integrated performance management products,Cubeware,Location intelligence,3.608695652
Integrated performance management products,Cubeware,Visual analysis,5.256756757
Integrated performance management products,Cubeware,Innovation,4.596686076
Integrated performance management products,Cubeware,Considered for purchase,2.839182586
Integrated performance management products,Cubeware,Competitive win rate,3.725051821
Integrated performance management products,Cubeware,Competitiveness,3.370704127
Integrated performance management products,cubus,Business benefits,7.460279393
Integrated performance management products,cubus,Project success,9.595368421
Integrated performance management products,cubus,Project length,7.001744186
Integrated performance management products,cubus,Business value,8.095553201
Integrated performance management products,cubus,Price-to-value,9.891402715
Integrated performance management products,cubus,Recommendation,9.243767313
Integrated performance management products,cubus,Vendor support,10
Integrated performance management products,cubus,Implementer support,10
Integrated performance management products,cubus,Product satisfaction,10
Integrated performance management products,cubus,Customer satisfaction,9.792842281
Integrated performance management products,cubus,Self-service,8.986842105
Integrated performance management products,cubus,Flexibility,9.566711781
Integrated performance management products,cubus,Ease of use,6.503358843
Integrated performance management products,cubus,Sales experience,9.823223415
Integrated performance management products,cubus,Data volume,1.403851321
Integrated performance management products,cubus,Query performance,5.995496703
Integrated performance management products,cubus,Performance satisfaction,7.25464191
Integrated performance management products,cubus,Customer experience,7.599623665
Integrated performance management products,cubus,Cloud BI,2.08
Integrated performance management products,cubus,Mobile BI,1
Integrated performance management products,cubus,Visual design standards,5.746666667
Integrated performance management products,cubus,Location intelligence,3.4
Integrated performance management products,cubus,Visual analysis,4.515970516
Integrated performance management products,cubus,Innovation,3.348527437
Integrated performance management products,cubus,Considered for purchase,1.495779653
Integrated performance management products,cubus,Competitive win rate,9.275096239
Integrated performance management products,cubus,Competitiveness,6.163369605
Integrated performance management products,IBM Planning Analytics,Business benefits,4.822300069
Integrated performance management products,IBM Planning Analytics,Project success,6.259333333
Integrated performance management products,IBM Planning Analytics,Project length,2.310554562
Integrated performance management products,IBM Planning Analytics,Business value,4.882686906
Integrated performance management products,IBM Planning Analytics,Price-to-value,5.470588235
Integrated performance management products,IBM Planning Analytics,Recommendation,5.235044498
Integrated performance management products,IBM Planning Analytics,Vendor support,5.150569621
Integrated performance management products,IBM Planning Analytics,Implementer support,5.897904977
Integrated performance management products,IBM Planning Analytics,Product satisfaction,3.808314372
Integrated performance management products,IBM Planning Analytics,Customer satisfaction,5.188149407
Integrated performance management products,IBM Planning Analytics,Self-service,6.181818182
Integrated performance management products,IBM Planning Analytics,Flexibility,7.820924718
Integrated performance management products,IBM Planning Analytics,Ease of use,2.365595066
Integrated performance management products,IBM Planning Analytics,Sales experience,5.39481428
Integrated performance management products,IBM Planning Analytics,Data volume,1.573667712
Integrated performance management products,IBM Planning Analytics,Query performance,6.976507895
Integrated performance management products,IBM Planning Analytics,Performance satisfaction,6.612111293
Integrated performance management products,IBM Planning Analytics,Customer experience,5.777509943
Integrated performance management products,IBM Planning Analytics,Cloud BI,2.255813953
Integrated performance management products,IBM Planning Analytics,Mobile BI,2.16349329
Integrated performance management products,IBM Planning Analytics,Visual design standards,5.857142857
Integrated performance management products,IBM Planning Analytics,Location intelligence,1.930232558
Integrated performance management products,IBM Planning Analytics,Visual analysis,2.326781327
Integrated performance management products,IBM Planning Analytics,Innovation,2.906692797
Integrated performance management products,IBM Planning Analytics,Considered for purchase,4.646379387
Integrated performance management products,IBM Planning Analytics,Competitive win rate,4.488367602
Integrated performance management products,IBM Planning Analytics,Competitiveness,4.551572316
Integrated performance management products,Infor BI,Business benefits,4.87163499
Integrated performance management products,Infor BI,Project success,5.052097561
Integrated performance management products,Infor BI,Project length,1.985623679
Integrated performance management products,Infor BI,Business value,4.450787295
Integrated performance management products,Infor BI,Price-to-value,6.205882353
Integrated performance management products,Infor BI,Recommendation,1.965738446
Integrated performance management products,Infor BI,Vendor support,4.985110853
Integrated performance management products,Infor BI,Implementer support,4.823177551
Integrated performance management products,Infor BI,Product satisfaction,2.578500707
Integrated performance management products,Infor BI,Customer satisfaction,3.992144651
Integrated performance management products,Infor BI,Self-service,5.275
Integrated performance management products,Infor BI,Flexibility,4.779228345
Integrated performance management products,Infor BI,Ease of use,3.142625033
Integrated performance management products,Infor BI,Sales experience,4.137313522
Integrated performance management products,Infor BI,Data volume,1.275463095
Integrated performance management products,Infor BI,Query performance,4.731743431
Integrated performance management products,Infor BI,Performance satisfaction,4.692307692
Integrated performance management products,Infor BI,Customer experience,4.336343855
Integrated performance management products,Infor BI,Cloud BI,1.473684211
Integrated performance management products,Infor BI,Mobile BI,4.126888218
Integrated performance management products,Infor BI,Visual design standards,7.273504274
Integrated performance management products,Infor BI,Location intelligence,1
Integrated performance management products,Infor BI,Visual analysis,1
Integrated performance management products,Infor BI,Innovation,2.97481534
Integrated performance management products,Infor BI,Considered for purchase,2.231452688
Integrated performance management products,Infor BI,Competitive win rate,3.602539387
Integrated performance management products,Infor BI,Competitiveness,3.054104707
Integrated performance management products,Jedox,Business benefits,5.874603432
Integrated performance management products,Jedox,Project success,7.735652174
Integrated performance management products,Jedox,Project length,6.907193077
Integrated performance management products,Jedox,Business value,6.667051287
Integrated performance management products,Jedox,Price-to-value,9.410513141
Integrated performance management products,Jedox,Recommendation,6.463085632
Integrated performance management products,Jedox,Vendor support,7.93553329
Integrated performance management products,Jedox,Implementer support,8.116274517
Integrated performance management products,Jedox,Product satisfaction,5.626175223
Integrated performance management products,Jedox,Customer satisfaction,7.473543646
Integrated performance management products,Jedox,Self-service,7.032608696
Integrated performance management products,Jedox,Flexibility,9.050413318
Integrated performance management products,Jedox,Ease of use,5.846951732
Integrated performance management products,Jedox,Sales experience,7.29163898
Integrated performance management products,Jedox,Data volume,1.002343863
Integrated performance management products,Jedox,Query performance,7.120086668
Integrated performance management products,Jedox,Performance satisfaction,5.25695581
Integrated performance management products,Jedox,Customer experience,6.64221695
Integrated performance management products,Jedox,Cloud BI,3.454545455
